timestamp,raw EMG 0,raw EMG 1,bandpass EMG 0,bandpass EMG 1,bandpass EMG envelope 0,bandpass EMG envelope 1,elapsed Time (ms),button 0,button 1
1722038735,-0.45,16.73,0.32,4.46,0.08,3.57,5704068,0,0
1722038735,-0.45,18.73,0.27,3.6,0.08,3.88,5704085,0,0
1722038735,-0.45,19.73,0.18,2.74,0.08,4.16,5704103,0,0
1722038735,-0.45,19.73,0.11,1.75,0.08,4.42,5704120,0,0
1722038735,-0.45,20.73,0.06,1.44,0.08,4.62,5704137,0,0
1722038735,-0.45,20.73,0.04,0.94,0.08,4.78,5704155,0,0
1722038735,-0.45,21.73,0.02,0.96,0.08,4.88,5704172,0,0
1722038735,-0.45,22.73,0.01,1.06,0.07,4.93,5704190,0,0
1722038735,-0.45,20.73,0.01,-0.04,0.07,4.94,5704207,0,0
1722038735,-0.45,21.73,0,0.18,0.07,4.9,5704225,0,0
1722038735,0.55,20.73,0,-0.23,0.07,4.84,5704243,0,0
1722038735,0.55,19.73,0.39,-0.62,0.07,4.76,5704260,0,0
1722038735,0.55,18.73,0.34,-0.89,0.07,4.67,5704278,0,0
1722038735,0.55,17.73,0.22,-1.05,0.07,4.57,5704295,0,0
1722038735,1.55,16.73,0.14,-1.15,0.06,4.48,5704313,0,0
1722038735,1.55,15.73,0.47,-1.2,0.06,4.39,5704330,0,0
1722038735,1.55,14.73,0.38,-1.23,0.06,4.3,5704347,0,0
1722038735,1.55,13.73,0.25,-1.25,0.06,4.22,5704365,0,0
1722038735,1.55,12.73,0.15,-1.26,0.06,4.15,5704382,0,0
1722038735,0.55,11.73,0.09,-1.27,0.06,4.08,5704400,0,0
1722038735,0.55,10.73,-0.34,-1.27,0.06,4.03,5704417,0,0
1722038735,0.55,9.73,-0.31,-1.27,0.06,3.97,5704434,0,0
1722038735,0.55,8.73,-0.21,-1.27,0.06,3.93,5704452,0,0
1722038735,0.55,7.73,-0.13,-1.27,0.06,3.88,5704469,0,0
1722038735,0.55,6.73,-0.07,-1.27,0.06,3.84,5704487,0,0
1722038735,0.55,5.73,-0.04,-1.27,0.06,3.8,5704504,0,0
1722038735,0.55,4.73,-0.02,-1.27,0.06,3.76,5704521,0,0
1722038735,-0.45,4.73,-0.01,-0.88,0.06,3.71,5704539,0,0
1722038735,0.55,4.73,-0.4,-0.54,0.06,3.67,5704556,0,0
1722038735,0.55,3.73,0.05,-0.71,0.06,3.62,5704574,0,0
1722038735,0.55,2.73,0.11,-0.91,0.06,3.57,5704591,0,0
1722038735,-0.45,2.73,0.09,-0.67,0.06,3.52,5704609,0,0
1722038735,0.55,2.73,-0.34,-0.42,0.06,3.47,5704626,0,0
1722038735,0.55,2.73,0.09,-0.25,0.06,3.41,5704643,0,0
1722038735,0.55,2.73,0.13,-0.14,0.06,3.34,5704661,0,0
1722038735,0.55,1.73,0.1,-0.47,0.05,3.28,5704678,0,0
1722038736,0.55,1.73,0.06,-0.38,0.05,3.2,5704696,0,0
1722038736,0.55,2.73,0.04,0.14,0.05,3.13,5704713,0,0
1722038736,0.55,3.73,0.02,0.58,0.05,3.06,5704729,0,0
1722038736,0.55,5.73,0.01,1.26,0.05,3,5704747,0,0
1722038736,0.55,7.73,0.01,1.77,0.05,2.94,5704764,0,0
1722038736,0.55,7.73,0,1.31,0.05,2.88,5704782,0,0
1722038736,0.55,6.73,0,0.43,0.05,2.83,5704799,0,0
1722038736,0.55,5.73,0,-0.24,0.05,2.77,5704816,0,0
1722038736,0.55,3.73,0,-1.06,0.05,2.73,5704834,0,0
1722038736,-0.45,2.73,0,-1.27,0.04,2.69,5704851,0,0
1722038736,-0.45,1.73,-0.39,-1.3,0.04,2.65,5704869,0,0
1722038736,-0.45,-0.27,-0.34,-1.69,0.04,2.62,5704886,0,0
1722038736,-0.45,-1.27,-0.22,-1.63,0.04,2.6,5704903,0,0
1722038736,-0.45,-2.27,-0.14,-1.51,0.04,2.58,5704921,0,0
1722038736,-0.45,-2.27,-0.08,-1.02,0.04,2.56,5704938,0,0
1722038736,-0.45,-3.27,-0.05,-1.02,0.04,2.54,5704957,0,0
1722038736,-0.45,-3.27,-0.03,-0.7,0.04,2.51,5704974,0,0
1722038736,-0.45,-3.27,-0.01,-0.43,0.04,2.49,5704992,0,0
1722038736,-0.45,-3.27,-0.01,-0.25,0.04,2.47,5705009,0,0
1722038736,-0.45,-3.27,0,-0.15,0.04,2.44,5705026,0,0
1722038736,-0.45,-3.27,0,-0.08,0.04,2.41,5705045,0,0
1722038736,-0.45,-3.27,0,-0.05,0.04,2.37,5705062,0,0
1722038736,-0.45,-2.27,0,0.37,0.04,2.32,5705080,0,0
1722038736,-0.45,-2.27,0,0.32,0.04,2.27,5705097,0,0
1722038736,-0.45,-2.27,0,0.22,0.03,2.22,5705114,0,0
1722038736,-0.45,-2.27,0,0.13,0.03,2.16,5705132,0,0
1722038736,0.55,-1.27,0,0.47,0.03,2.11,5705149,0,0
1722038736,0.55,-2.27,0.39,-0.01,0.03,2.05,5705167,0,0
1722038736,0.55,-5.27,0.34,-1.27,0.03,2,5705184,0,0
1722038736,-0.45,-6.27,0.22,-1.48,0.03,1.96,5705201,0,0
1722038736,0.55,-6.27,-0.26,-1.06,0.03,1.92,5705219,0,0
1722038736,0.55,-6.27,0.13,-0.66,0.03,1.89,5705236,0,0
1722038736,0.55,-5.27,0.16,0,0.03,1.85,5705254,0,0
1722038736,0.55,-5.27,0.11,0.11,0.03,1.82,5705271,0,0
1722038736,0.55,-3.27,0.07,0.88,0.03,1.79,5705288,0,0
1722038736,0.55,-2.27,0.04,1.13,0.03,1.76,5705306,0,0
1722038736,0.55,-1.27,0.02,1.22,0.03,1.74,5705323,0,0
1722038736,1.55,0.73,0.01,1.64,0.03,1.72,5705341,0,0
1722038736,2.55,1.73,0.4,1.6,0.03,1.71,5705358,0,0
1722038736,3.55,2.73,0.73,1.49,0.03,1.7,5705376,0,0
1722038736,4.55,3.73,0.96,1.41,0.03,1.68,5705393,1,0
1722038736,3.55,2.73,1.09,0.56,0.03,1.67,5705409,1,0
1722038736,2.55,2.73,0.38,0.25,0.03,1.66,5705427,1,0
1722038736,0.55,1.73,-0.25,-0.27,0.03,1.65,5705444,1,0
1722038736,-1.45,-1.27,-1.06,-1.46,0.04,1.64,5705462,1,0
1722038736,-2.45,-3.27,-1.66,-1.99,0.04,1.64,5705480,1,0
1722038736,-5.45,-7.27,-1.64,-3.04,0.04,1.64,5705497,1,0
1722038736,-3.45,-9.27,-2.31,-3.06,0.05,1.65,5705515,1,0
1722038736,-2.45,-11.27,-0.92,-2.91,0.06,1.67,5705532,1,0
1722038736,-1.45,-13.27,-0.01,-2.77,0.06,1.69,5705550,1,0
1722038736,-2.45,-14.27,0.54,-2.28,0.07,1.71,5705568,1,0
1722038736,1.55,-14.27,0.07,-1.5,0.07,1.74,5705585,1,0
1722038736,4.55,-14.27,1.54,-0.9,0.08,1.77,5705603,1,0
1722038736,4.55,-13.27,2.49,-0.13,0.09,1.79,5705620,1,0
1722038736,3.55,-12.27,1.88,0.43,0.1,1.82,5705638,1,0
1722038736,4.55,-10.27,0.8,1.18,0.1,1.84,5705655,1,0
1722038736,5.55,-10.27,0.77,0.94,0.11,1.85,5705672,1,0
1722038737,5.55,-9.27,0.92,1,0.12,1.85,5705690,1,0
1722038737,3.55,-8.27,0.66,1.1,0.13,1.84,5705707,1,0
1722038737,1.55,-7.27,-0.37,1.17,0.13,1.83,5705725,1,0
1722038737,2.55,-6.27,-1.22,1.21,0.14,1.81,5705742,0,0
1722038737,2.55,-5.27,-0.59,1.24,0.15,1.8,5705760,0,0
1722038737,1.55,-4.27,-0.3,1.25,0.16,1.78,5705777,0,0
1722038737,1.55,-3.27,-0.55,1.26,0.16,1.77,5705794,0,0
1722038737,0.55,-2.27,-0.43,1.27,0.16,1.76,5705812,0,0
1722038737,1.55,-2.27,-0.67,0.88,0.17,1.76,5705829,0,0
1722038737,1.55,-2.27,-0.11,0.54,0.17,1.75,5705847,0,0
1722038737,1.55,-1.27,0.02,0.71,0.17,1.74,5705864,0,0
1722038737,0.55,-1.27,0.03,0.52,0.17,1.72,5705881,0,0
1722038737,-0.45,-1.27,-0.37,0.33,0.17,1.71,5705899,0,0
1722038737,-0.45,-1.27,-0.71,0.19,0.17,1.69,5705916,0,0
1722038737,0.55,-1.27,-0.55,0.11,0.17,1.66,5705934,0,0
1722038737,-0.45,-0.27,0.04,0.46,0.17,1.64,5705951,0,0
1722038737,-0.45,0.73,-0.27,0.77,0.17,1.61,5705968,0,0
1722038737,-1.45,2.73,-0.24,1.37,0.17,1.58,5705986,0,0
1722038737,-2.45,2.73,-0.55,1.05,0.17,1.56,5706003,0,0
1722038737,-1.45,3.73,-0.83,1.06,0.16,1.54,5706021,0,0
1722038737,-1.45,3.73,-0.22,0.74,0.16,1.51,5706038,0,0
1722038737,-1.45,3.73,-0.05,0.46,0.16,1.49,5706055,0,0
1722038737,-1.45,3.73,-0.01,0.27,0.16,1.47,5706073,0,0
1722038737,-1.45,3.73,0,0.15,0.16,1.45,5706090,0,0
1722038737,-2.45,3.73,0,0.09,0.16,1.43,5706108,0,0
1722038737,-1.45,2.73,-0.39,-0.34,0.16,1.41,5706125,0,0
1722038737,-1.45,2.73,0.06,-0.31,0.16,1.38,5706142,0,0
1722038737,-1.45,2.73,0.11,-0.21,0.15,1.36,5706160,0,0
1722038737,-1.45,2.73,0.09,-0.13,0.15,1.33,5706177,0,0
1722038737,-2.45,1.73,0.06,-0.47,0.15,1.3,5706195,0,0
1722038737,-1.45,0.73,-0.36,-0.77,0.14,1.27,5706212,0,0
1722038737,-0.45,-0.27,0.08,-0.98,0.14,1.25,5706230,0,0
1722038737,-1.45,-2.27,0.52,-1.5,0.14,1.22,5706247,0,0
1722038737,-0.45,-2.27,0.04,-1.12,0.14,1.21,5706265,0,0
1722038737,-0.45,-2.27,0.34,-0.71,0.13,1.19,5706283,0,0
1722038737,-1.45,-3.27,0.29,-0.82,0.13,1.18,5706300,0,0
1722038737,-1.45,-2.27,-0.21,-0.19,0.13,1.16,5706318,0,0
1722038737,-1.45,-2.27,-0.22,-0.03,0.13,1.15,5706335,0,0
1722038737,-1.45,-2.27,-0.16,0.01,0.13,1.14,5706352,0,0
1722038737,-1.45,-1.27,-0.1,0.41,0.13,1.12,5706370,0,0
1722038737,-1.45,-1.27,-0.06,0.35,0.12,1.11,5706387,0,0
1722038737,-1.45,-1.27,-0.03,0.23,0.12,1.09,5706406,0,0
1722038737,-1.45,-0.27,-0.02,0.53,0.12,1.07,5706423,0,0
1722038737,-1.45,-0.27,-0.01,0.42,0.12,1.05,5706440,0,0
1722038737,-1.45,-0.27,-0.01,0.27,0.12,1.03,5706458,0,0
1722038737,-0.45,-0.27,0,0.16,0.11,1.01,5706475,0,0
1722038737,-1.45,-0.27,0.39,0.09,0.11,0.98,5706493,0,0
1722038737,-1.45,0.73,-0.06,0.45,0.11,0.96,5706510,0,0
1722038737,-0.45,0.73,-0.11,0.37,0.11,0.94,5706528,0,0
1722038737,-0.45,0.73,0.3,0.24,0.1,0.92,5706545,0,0
1722038737,-0.45,0.73,0.28,0.15,0.1,0.9,5706562,0,0
1722038737,-0.45,0.73,0.19,0.08,0.1,0.88,5706580,0,0
1722038737,-0.45,0.73,0.12,0.05,0.1,0.86,5706597,0,0
1722038737,0.55,0.73,0.07,0.03,0.1,0.84,5706615,0,0
1722038737,-0.45,0.73,0.43,0.02,0.1,0.82,5706632,0,0
1722038737,-0.45,0.73,-0.03,0.01,0.09,0.8,5706649,0,0
1722038737,-0.45,0.73,-0.1,0,0.09,0.78,5706667,0,0
1722038737,-0.45,0.73,-0.08,0,0.09,0.76,5706684,0,0
1722038738,-1.45,0.73,-0.05,0,0.09,0.74,5706702,0,0
1722038738,-1.45,0.73,-0.42,0,0.09,0.71,5706719,0,0
1722038738,-1.45,0.73,-0.36,0,0.09,0.69,5706736,0,0
1722038738,-0.45,-0.27,-0.23,-0.39,0.09,0.67,5706754,0,0
1722038738,-0.45,-0.27,0.25,-0.34,0.09,0.65,5706771,0,0
1722038738,-0.45,-0.27,0.25,-0.22,0.09,0.64,5706789,0,0
1722038738,-1.45,-0.27,0.18,-0.14,0.09,0.62,5706806,0,0
1722038738,-1.45,-0.27,-0.28,-0.08,0.08,0.6,5706823,0,0
1722038738,-1.45,-0.27,-0.27,-0.05,0.08,0.59,5706841,0,0
1722038738,-0.45,-0.27,-0.19,-0.03,0.08,0.57,5706859,0,0
1722038738,-0.45,0.73,0.28,0.38,0.08,0.56,5706877,0,0
1722038738,-0.45,-0.27,0.27,-0.06,0.08,0.55,5706894,0,0
1722038738,-0.45,0.73,0.19,0.28,0.08,0.53,5706912,0,0
1722038738,-0.45,-0.27,0.11,-0.15,0.08,0.52,5706929,0,0
1722038738,-0.45,0.73,0.07,0.22,0.08,0.51,5706946,0,0
1722038738,-0.45,0.73,0.04,0.21,0.08,0.5,5706964,0,0
1722038738,-0.45,0.73,0.02,0.15,0.08,0.48,5706981,0,0
1722038738,-0.45,0.73,0.01,0.09,0.08,0.47,5706998,0,0
1722038738,-0.45,0.73,0.01,0.05,0.08,0.46,5707015,0,0
1722038738,-0.45,0.73,0,0.03,0.08,0.45,5707032,0,0
1722038738,0.55,-0.27,0,-0.38,0.07,0.44,5707050,0,0
1722038738,-0.45,-0.27,0.39,-0.33,0.07,0.43,5707067,0,0
1722038738,-0.45,-0.27,-0.06,-0.22,0.07,0.42,5707086,0,0
1722038738,-0.45,-0.27,-0.11,-0.13,0.07,0.41,5707103,0,0
1722038738,0.55,0.73,-0.09,0.32,0.07,0.4,5707120,0,0
1722038738,-0.45,-0.27,0.34,-0.1,0.07,0.39,5707138,0,0
1722038738,-1.45,-0.27,-0.09,-0.14,0.07,0.39,5707155,0,0
1722038738,-0.45,0.73,-0.53,0.29,0.06,0.38,5707173,0,0
1722038738,-0.45,0.73,-0.04,0.27,0.06,0.37,5707190,0,0
1722038738,-0.45,-0.27,0.05,-0.21,0.06,0.36,5707207,0,0
1722038738,-0.45,0.73,0.05,0.17,0.06,0.36,5707225,0,0
1722038738,-0.45,0.73,0.04,0.18,0.06,0.35,5707242,0,0
1722038738,-0.45,0.73,0.02,0.13,0.06,0.34,5707260,0,0
1722038738,-0.45,0.73,0.01,0.08,0.06,0.33,5707277,0,0
1722038738,0.55,0.73,0.01,0.05,0.06,0.33,5707294,0,0
1722038738,0.55,-0.27,0.4,-0.37,0.06,0.32,5707312,0,0
1722038738,0.55,0.73,0.34,0.07,0.06,0.31,5707329,0,0
1722038738,0.55,0.73,0.23,0.12,0.06,0.31,5707347,0,0
1722038738,0.55,0.73,0.14,0.09,0.06,0.3,5707363,0,0
1722038738,0.55,0.73,0.08,0.06,0.05,0.29,5707381,0,0
1722038738,0.55,0.73,0.05,0.04,0.05,0.29,5707398,0,0
1722038738,0.55,0.73,0.03,0.02,0.05,0.28,5707415,0,0
1722038738,0.55,-0.27,0.01,-0.38,0.05,0.27,5707433,0,0
1722038738,0.55,-0.27,0.01,-0.33,0.05,0.27,5707450,0,0
1722038738,-0.45,-0.27,0,-0.22,0.05,0.26,5707468,0,0
1722038738,-0.45,-0.27,-0.39,-0.13,0.05,0.25,5707485,0,0
1722038738,-0.45,-0.27,-0.34,-0.08,0.05,0.25,5707502,0,0
1722038738,-1.45,-1.27,-0.22,-0.44,0.05,0.24,5707521,0,0
1722038738,-0.45,-1.27,-0.53,-0.36,0.05,0.24,5707538,0,0
1722038738,-0.45,-1.27,-0.02,-0.24,0.05,0.24,5707556,0,0
1722038738,-0.45,-0.27,0.07,0.25,0.05,0.23,5707573,0,0
1722038738,-0.45,-0.27,0.06,0.25,0.05,0.23,5707590,0,0
1722038738,0.55,0.73,0.04,0.57,0.05,0.23,5707608,0,0
1722038738,-0.45,0.73,0.42,0.45,0.05,0.22,5707625,0,0
1722038738,0.55,1.73,-0.04,0.68,0.05,0.22,5707643,0,0
1722038738,0.55,2.73,0.29,0.9,0.05,0.22,5707660,0,0
1722038738,0.55,3.73,0.25,1.05,0.05,0.22,5707676,0,0
1722038739,0.55,5.73,0.17,1.54,0.05,0.22,5707694,0,0
1722038739,0.55,7.73,0.1,1.93,0.05,0.23,5707711,0,0
1722038739,0.55,8.73,0.06,1.79,0.05,0.24,5707729,0,0
1722038739,0.55,8.73,0.03,1.22,0.05,0.24,5707746,0,0
1722038739,0.55,8.73,0.02,0.74,0.05,0.25,5707763,0,0
1722038739,0.55,7.73,0.01,0.04,0.04,0.26,5707781,0,0
1722038739,0.55,7.73,0.01,-0.09,0.04,0.27,5707797,1,0
1722038739,-0.45,7.73,0,-0.08,0.04,0.28,5707815,1,0
1722038739,-2.45,7.73,-0.39,-0.06,0.04,0.28,5707832,1,0
1722038739,-4.45,6.73,-1.12,-0.43,0.04,0.29,5707851,1,0
1722038739,-6.45,6.73,-1.68,-0.36,0.04,0.29,5707868,1,0
1722038739,-8.45,4.73,-2.04,-1.02,0.05,0.29,5707885,1,0
1722038739,-9.45,3.73,-2.26,-1.21,0.05,0.29,5707903,1,0
1722038739,-10.45,2.73,-1.99,-1.26,0.06,0.29,5707920,1,0
1722038739,-10.45,2.73,-1.72,-0.88,0.06,0.29,5707938,1,0
1722038739,-9.45,0.73,-1.15,-1.33,0.07,0.29,5707955,1,0
1722038739,-6.45,-0.27,-0.3,-1.39,0.08,0.3,5707973,1,0
1722038739,-7.45,-1.27,1.11,-1.36,0.09,0.3,5707991,1,0
1722038739,-2.45,-2.27,0.61,-1.33,0.1,0.31,5708008,1,0
1722038739,3.55,-3.27,2.3,-1.31,0.11,0.32,5708026,1,0
1722038739,1.55,-4.27,4.23,-1.29,0.13,0.33,5708043,1,0
1722038739,-0.45,-5.27,2.46,-1.28,0.14,0.35,5708060,1,0
1722038739,6.55,-6.27,0.62,-1.28,0.16,0.36,5708078,1,0
1722038739,10.55,-7.27,2.87,-1.28,0.18,0.37,5708095,1,0
1722038739,10.55,-6.27,3.93,-0.49,0.2,0.38,5708113,1,0
1722038739,9.55,-5.27,2.9,0.19,0.22,0.39,5708130,1,0
1722038739,9.55,-4.27,1.44,0.64,0.25,0.4,5708147,0,0
1722038739,7.55,-4.27,0.75,0.51,0.28,0.41,5708165,0,0
1722038739,6.55,-4.27,-0.38,0.33,0.3,0.41,5708182,0,0
1722038739,4.55,-6.27,-0.85,-0.58,0.33,0.41,5708200,0,0
1722038739,3.55,-7.27,-1.45,-0.95,0.35,0.42,5708217,0,0
1722038739,2.55,-9.27,-1.5,-1.5,0.37,0.42,5708235,0,0
1722038739,3.55,-10.27,-1.43,-1.53,0.39,0.42,5708252,0,0
1722038739,3.55,-11.27,-0.59,-1.45,0.4,0.42,5708270,0,0
1722038739,3.55,-12.27,-0.27,-1.38,0.41,0.43,5708288,0,0
1722038739,3.55,-12.27,-0.13,-0.95,0.42,0.44,5708305,0,0
1722038739,4.55,-11.27,-0.07,-0.19,0.42,0.44,5708323,0,0
1722038739,3.55,-11.27,0.36,0,0.42,0.45,5708340,0,0
1722038739,3.55,-10.27,-0.08,0.42,0.42,0.45,5708357,0,0
1722038739,2.55,-9.27,-0.12,0.76,0.42,0.46,5708375,0,0
1722038739,0.55,-8.27,-0.49,0.97,0.42,0.46,5708392,0,0
1722038739,0.55,-7.27,-1.18,1.1,0.42,0.47,5708410,0,0
1722038739,1.55,-6.27,-0.93,1.18,0.41,0.47,5708427,0,0
1722038739,0.55,-5.27,-0.21,1.22,0.41,0.47,5708444,0,0
1722038739,-0.45,-5.27,-0.42,0.85,0.4,0.47,5708463,0,0
1722038739,-0.45,-3.27,-0.72,1.31,0.4,0.48,5708480,0,0
1722038739,-0.45,-3.27,-0.55,0.98,0.39,0.48,5708498,0,0
1722038739,-0.45,-3.27,-0.35,0.63,0.39,0.49,5708515,0,0
1722038739,-0.45,-2.27,-0.21,0.77,0.39,0.49,5708533,0,0
1722038739,-0.45,-2.27,-0.12,0.55,0.39,0.5,5708550,0,0
1722038739,-0.45,-1.27,-0.07,0.74,0.39,0.5,5708567,0,0
1722038739,-1.45,-1.27,-0.04,0.54,0.38,0.51,5708585,0,0
1722038739,-1.45,-1.27,-0.41,0.34,0.37,0.51,5708602,0,0
1722038739,-1.45,-0.27,-0.35,0.6,0.37,0.51,5708620,0,0
1722038739,-1.45,-1.27,-0.23,0.06,0.36,0.51,5708637,0,0
1722038739,-1.45,-0.27,-0.14,0.35,0.36,0.5,5708655,0,0
1722038739,-1.45,0.73,-0.08,0.68,0.35,0.5,5708673,0,0
1722038740,-2.45,0.73,-0.05,0.53,0.34,0.49,5708690,0,0
1722038740,-2.45,1.73,-0.42,0.73,0.34,0.49,5708708,0,0
1722038740,-2.45,1.73,-0.35,0.54,0.33,0.49,5708725,0,0
1722038740,-1.45,-0.27,-0.23,-0.45,0.32,0.48,5708742,0,0
1722038740,-1.45,-1.27,0.25,-0.87,0.32,0.48,5708760,0,0
1722038740,-1.45,-4.27,0.26,-1.85,0.31,0.48,5708777,0,0
1722038740,-1.45,-6.27,0.18,-2.23,0.31,0.48,5708795,0,0
1722038740,-0.45,-8.27,0.11,-2.39,0.3,0.49,5708812,0,0
1722038740,-1.45,-9.27,0.46,-2.07,0.29,0.5,5708829,0,0
1722038740,-0.45,-10.27,-0.02,-1.77,0.29,0.52,5708848,0,0
1722038740,-0.45,-10.27,0.3,-1.17,0.28,0.53,5708865,0,0
1722038740,0.55,-9.27,0.26,-0.32,0.28,0.55,5708883,0,0
1722038740,0.55,-8.27,0.57,0.32,0.28,0.56,5708900,0,0
1722038740,-0.45,-6.27,0.44,1.11,0.27,0.57,5708918,0,0
1722038740,-0.45,-4.27,-0.11,1.69,0.27,0.59,5708935,0,0
1722038740,-0.45,-3.27,-0.17,1.66,0.26,0.61,5708952,0,0
1722038740,-0.45,-1.27,-0.12,1.93,0.26,0.62,5708970,0,0
1722038740,-0.45,0.73,-0.08,2.16,0.26,0.64,5708987,0,0
1722038740,-0.45,1.73,-0.05,1.93,0.25,0.65,5709005,0,0
1722038740,0.55,2.73,-0.03,1.69,0.25,0.67,5709022,0,0
1722038740,0.55,2.73,0.38,1.13,0.24,0.68,5709039,0,0
1722038740,-0.45,3.73,0.33,1.08,0.24,0.7,5709057,0,0
1722038740,-0.45,4.73,-0.17,1.13,0.23,0.72,5709074,0,0
1722038740,-0.45,6.73,-0.2,1.58,0.23,0.74,5709092,0,0
1722038740,0.55,8.73,-0.15,1.95,0.22,0.76,5709109,0,0
1722038740,0.55,9.73,0.3,1.8,0.22,0.78,5709126,0,0
1722038740,-0.45,9.73,0.28,1.22,0.22,0.8,5709144,0,0
1722038740,0.55,8.73,-0.2,0.35,0.21,0.81,5709161,0,0
1722038740,0.55,7.73,0.17,-0.29,0.21,0.82,5709179,0,0
1722038740,-0.45,5.73,0.18,-1.1,0.21,0.83,5709195,0,0
1722038740,0.55,4.73,-0.27,-1.29,0.2,0.84,5709213,0,0
1722038740,-0.45,4.73,0.13,-0.92,0.2,0.84,5709230,0,0
1722038740,0.55,3.73,-0.23,-0.97,0.2,0.85,5709248,0,0
1722038740,0.55,3.73,0.17,-0.68,0.19,0.85,5709266,0,0
1722038740,0.55,3.73,0.19,-0.42,0.19,0.85,5709282,0,0
1722038740,0.55,2.73,0.13,-0.64,0.19,0.85,5709299,0,0
1722038740,0.55,2.73,0.08,-0.48,0.18,0.84,5709317,0,0
1722038740,1.55,2.73,0.05,-0.3,0.18,0.84,5709334,0,0
1722038740,1.55,1.73,0.42,-0.57,0.18,0.83,5709352,0,0
1722038740,0.55,1.73,0.35,-0.44,0.17,0.82,5709369,0,0
1722038740,0.55,1.73,-0.16,-0.28,0.17,0.82,5709387,0,0
1722038740,0.55,1.73,-0.2,-0.17,0.17,0.8,5709404,0,0
1722038740,-0.45,1.73,-0.14,-0.1,0.17,0.78,5709439,0,0
1722038740,-1.45,0.73,-0.45,-0.37,0.16,0.76,5709456,0,0
1722038740,-1.45,0.73,-0.45,-0.37,0.16,0.76,5709456,0,0
1722038740,-1.45,0.73,-0.76,-0.24,0.16,0.75,5709474,0,0
1722038740,-2.45,0.73,-0.58,-0.15,0.16,0.73,5709491,0,0
1722038740,-1.45,0.73,-0.76,-0.08,0.16,0.72,5709509,0,0
1722038740,-1.45,0.73,-0.16,-0.05,0.16,0.7,5709527,0,0
1722038740,-1.45,-0.27,-0.01,-0.42,0.16,0.69,5709544,0,0
1722038740,-1.45,0.73,0.02,0.04,0.16,0.67,5709562,0,0
1722038740,-1.45,-0.27,0.02,-0.29,0.15,0.66,5709579,0,0
1722038740,-1.45,-0.27,0.01,-0.25,0.15,0.64,5709596,0,0
1722038740,-1.45,-0.27,0.01,-0.17,0.15,0.63,5709614,0,0
1722038740,-1.45,-1.27,0,-0.5,0.15,0.61,5709631,0,0
1722038740,-1.45,-0.27,0,0,0.15,0.6,5709649,0,0
1722038740,-1.45,-0.27,0,0.08,0.14,0.59,5709666,0,0
1722038740,-1.45,-0.27,0,0.07,0.14,0.57,5709683,0,0
1722038741,-1.45,-1.27,0,-0.35,0.14,0.56,5709701,0,0
1722038741,-1.45,-1.27,0,-0.31,0.13,0.55,5709719,0,0
1722038741,-0.45,-2.27,0,-0.6,0.13,0.54,5709737,0,0
1722038741,-1.45,-1.27,0.39,-0.07,0.12,0.52,5709754,0,0
1722038741,-1.45,-1.27,-0.06,0.04,0.12,0.51,5709772,0,0
1722038741,-1.45,-2.27,-0.11,-0.35,0.12,0.5,5709789,0,0
1722038741,-1.45,-1.27,-0.09,0.09,0.11,0.49,5709806,0,0
1722038741,-1.45,-1.27,-0.06,0.13,0.11,0.48,5709824,0,0
1722038741,-0.45,-2.27,-0.03,-0.29,0.11,0.47,5709841,0,0
1722038741,-0.45,-1.27,0.37,0.12,0.11,0.46,5709859,0,0
1722038741,-0.45,-1.27,0.33,0.15,0.1,0.45,5709876,0,0
1722038741,-0.45,-1.27,0.22,0.11,0.1,0.44,5709893,0,0
1722038741,-0.45,-1.27,0.13,0.07,0.1,0.43,5709911,0,0
1722038741,0.55,-1.27,0.08,0.04,0.1,0.42,5709928,0,0
1722038741,1.55,-1.27,0.44,0.02,0.1,0.41,5709946,0,0
1722038741,-0.45,-1.27,0.76,0.01,0.1,0.4,5709963,0,0
1722038741,-0.45,-1.27,-0.21,0.01,0.1,0.39,5709980,0,0
1722038741,-0.45,-1.27,-0.31,0,0.1,0.38,5709999,0,0
1722038741,0.55,-1.27,-0.23,0,0.1,0.37,5710016,0,0
1722038741,-0.45,-1.27,0.25,0,0.1,0.36,5710034,0,0
1722038741,0.55,-1.27,-0.14,0,0.1,0.35,5710051,0,0
1722038741,0.55,-2.27,0.23,-0.39,0.1,0.34,5710069,0,0
1722038741,-0.45,-1.27,0.22,0.06,0.1,0.33,5710086,0,0
1722038741,-0.45,-1.27,-0.24,0.11,0.1,0.32,5710103,0,0
1722038741,-1.45,-2.27,-0.24,-0.31,0.1,0.31,5710121,0,0
1722038741,-0.45,-1.27,-0.56,0.11,0.1,0.3,5710138,0,0
1722038741,-0.45,-2.27,-0.05,-0.25,0.1,0.3,5710156,0,0
1722038741,-0.45,-1.27,0.05,0.16,0.09,0.29,5710173,0,0
1722038741,0.55,-1.27,0.05,0.18,0.09,0.28,5710190,0,0
1722038741,0.55,-1.27,0.43,0.13,0.09,0.28,5710208,0,0
1722038741,-0.45,-1.27,0.36,0.08,0.09,0.27,5710225,0,0
1722038741,0.55,-1.27,-0.16,0.05,0.09,0.27,5710243,0,0
1722038741,0.55,-0.27,0.2,0.42,0.09,0.26,5710260,0,0
1722038741,0.55,-1.27,0.2,-0.04,0.09,0.26,5710277,0,0
1722038741,0.55,-1.27,0.14,-0.1,0.09,0.25,5710295,0,0
